no_below,no_above,allowed_postags,custom_remove,num_topics,coherence_cv,coherence_umass,vocab_size
4,0.35,,,10,0.4146383945116667,-10.959654821264662,445
4,0.3,,,10,0.4146383945116667,-10.959654821264662,445
2,0.3,,,9,0.41487998217121397,-10.964439348381406,813
2,0.35,,,9,0.41487998217121397,-10.964439348381406,813
5,0.25,,,10,0.4062865067078544,-10.985653848384445,348
3,0.6,,,9,0.41594947197970966,-10.993281290505365,582
3,0.8,,,9,0.41594947197970966,-10.993281290505365,582
3,0.5,,,9,0.41594947197970966,-10.993281290505365,582
3,0.7,,,9,0.41594947197970966,-10.993281290505365,582
3,0.75,,,9,0.41594947197970966,-10.993281290505365,582
3,0.65,,,9,0.41594947197970966,-10.993281290505365,582
3,0.55,,,9,0.41594947197970966,-10.993281290505365,582
3,0.45,,,9,0.4377982805011215,-11.031505855369632,581
2,0.45,,,6,0.44885004934138867,-11.161512387819016,815
3,0.5,,,10,0.45140023676658625,-11.177116947797796,582
3,0.65,,,10,0.45140023676658625,-11.177116947797796,582
3,0.75,,,10,0.45140023676658625,-11.177116947797796,582
3,0.6,,,10,0.45140023676658625,-11.177116947797796,582
3,0.7,,,10,0.45140023676658625,-11.177116947797796,582
3,0.55,,,10,0.45140023676658625,-11.177116947797796,582
3,0.8,,,10,0.45140023676658625,-11.177116947797796,582
3,0.45,,,10,0.4266654520029782,-11.23503987610645,581
4,0.25,,,10,0.41640160272391913,-11.338073508879273,444
5,0.8,,,9,0.41150670866082567,-11.345217007260626,352
5,0.5,,,9,0.41150670866082567,-11.345217007260626,352
5,0.75,,,9,0.41150670866082567,-11.345217007260626,352
5,0.55,,,9,0.41150670866082567,-11.345217007260626,352
5,0.7,,,9,0.41150670866082567,-11.345217007260626,352
5,0.65,,,9,0.41150670866082567,-11.345217007260626,352
5,0.6,,,9,0.41150670866082567,-11.345217007260626,352
4,0.7,,,10,0.42437461226503304,-11.356195233263588,448
4,0.55,,,10,0.42437461226503304,-11.356195233263588,448
4,0.75,,,10,0.42437461226503304,-11.356195233263588,448
4,0.5,,,10,0.42437461226503304,-11.356195233263588,448
4,0.8,,,10,0.42437461226503304,-11.356195233263588,448
4,0.6,,,10,0.42437461226503304,-11.356195233263588,448
4,0.65,,,10,0.42437461226503304,-11.356195233263588,448
5,0.4,,,10,0.40396821155228835,-11.365108327492516,350
2,0.45,,,8,0.4776305704312618,-11.501898120983233,815
2,0.45,,,10,0.43789948623286995,-11.650309639419262,815
2,0.25,,,10,0.4224045948821008,-11.705669690713334,812
5,0.4,,,9,0.4458563924228701,-11.941083525253994,350
2,0.8,,,9,0.4761330098009251,-12.059897333084574,816
2,0.6,,,9,0.4761330098009251,-12.059897333084574,816
2,0.75,,,9,0.4761330098009251,-12.059897333084574,816
2,0.5,,,9,0.4761330098009251,-12.059897333084574,816
2,0.7,,,9,0.4761330098009251,-12.059897333084574,816
2,0.55,,,9,0.4761330098009251,-12.059897333084574,816
2,0.65,,,9,0.4761330098009251,-12.059897333084574,816
