max_features,ngram_range,min_df,max_df,stop_words,strip_accents,lowercase,init,n_init,max_iter,n_clusters,random_state,inertia,silhouette
450,"(1, 3)",9,0.45,english,ascii,True,k-means++,10,1000,8,100,375.4524460881115,0.029988920515480758
450,"(1, 3)",9,0.45,english,ascii,True,k-means++,10,1000,9,100,369.5011025893749,0.03440323097438966
450,"(1, 3)",9,0.45,english,ascii,True,k-means++,10,1000,10,100,369.0691855362823,0.030282224492131308
450,"(1, 3)",9,0.45,english,ascii,True,k-means++,10,1000,11,100,366.5083694872592,0.025329692663882127
450,"(1, 3)",9,0.45,english,ascii,True,k-means++,10,1000,12,100,361.22666624966854,0.03250816360402766
450,"(1, 3)",9,0.45,english,ascii,True,k-means++,10,1000,13,100,358.6850817044053,0.037562831690556464
450,"(1, 3)",9,0.45,english,ascii,True,k-means++,10,1000,14,100,353.9674693141056,0.03734197285521063
450,"(1, 3)",9,0.45,english,ascii,True,k-means++,10,1000,15,100,360.88359094166776,0.008623909088807955
450,"(1, 3)",9,0.45,english,ascii,True,k-means++,10,1000,16,100,350.30705229409006,0.018839082945274734
450,"(1, 3)",9,0.45,english,ascii,True,k-means++,10,1000,17,100,349.0895141718561,0.028462950479513374
450,"(1, 3)",9,0.45,english,ascii,True,k-means++,10,1000,18,100,355.6401321279669,0.014038877887368397
450,"(1, 3)",9,0.45,english,ascii,True,k-means++,10,1000,19,100,345.7695329971397,0.024360126324802615
450,"(1, 3)",9,0.45,english,ascii,True,k-means++,10,1000,20,100,342.55644660345223,0.012048361038460728
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,2,100,403.86151892395003,0.02647676565253899
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,3,100,395.7143084792296,0.030285051013067804
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,4,100,390.0798305391905,0.032078244928194534
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,5,100,385.72965035672513,0.034627586267536016
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,6,100,380.38137881714266,0.03631480371092179
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,7,100,375.65096370663053,0.03772630449135455
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,8,100,375.4524460881115,0.029988920515480758
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,9,100,369.5011025893749,0.03440323097438966
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,10,100,369.0691855362823,0.030282224492131308
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,11,100,366.5083694872592,0.025329692663882127
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,12,100,361.22666624966854,0.03250816360402766
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,13,100,358.6850817044053,0.037562831690556464
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,14,100,353.9674693141056,0.03734197285521063
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,15,100,360.88359094166776,0.008623909088807955
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,16,100,350.30705229409006,0.018839082945274734
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,17,100,349.0895141718561,0.028462950479513374
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,18,100,355.6401321279669,0.014038877887368397
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,19,100,345.7695329971397,0.024360126324802615
450,"(1, 3)",9,0.5,english,ascii,True,k-means++,10,1000,20,100,342.55644660345223,0.012048361038460728
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,2,100,403.86151892395003,0.02647676565253899
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,3,100,395.7143084792296,0.030285051013067804
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,4,100,390.0798305391905,0.032078244928194534
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,5,100,385.72965035672513,0.034627586267536016
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,6,100,380.38137881714266,0.03631480371092179
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,7,100,375.65096370663053,0.03772630449135455
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,8,100,375.4524460881115,0.029988920515480758
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,9,100,369.5011025893749,0.03440323097438966
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,10,100,369.0691855362823,0.030282224492131308
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,11,100,366.5083694872592,0.025329692663882127
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,12,100,361.22666624966854,0.03250816360402766
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,13,100,358.6850817044053,0.037562831690556464
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,14,100,353.9674693141056,0.03734197285521063
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,15,100,360.88359094166776,0.008623909088807955
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,16,100,350.30705229409006,0.018839082945274734
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,17,100,349.0895141718561,0.028462950479513374
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,18,100,355.6401321279669,0.014038877887368397
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,19,100,345.7695329971397,0.024360126324802615
450,"(1, 3)",9,0.55,english,ascii,True,k-means++,10,1000,20,100,342.55644660345223,0.012048361038460728
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,2,100,403.86151892395003,0.02647676565253899
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,3,100,395.7143084792296,0.030285051013067804
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,4,100,390.0798305391905,0.032078244928194534
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,5,100,385.72965035672513,0.034627586267536016
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,6,100,380.38137881714266,0.03631480371092179
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,7,100,375.65096370663053,0.03772630449135455
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,8,100,375.4524460881115,0.029988920515480758
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,9,100,369.5011025893749,0.03440323097438966
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,10,100,369.0691855362823,0.030282224492131308
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,11,100,366.5083694872592,0.025329692663882127
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,12,100,361.22666624966854,0.03250816360402766
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,13,100,358.6850817044053,0.037562831690556464
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,14,100,353.9674693141056,0.03734197285521063
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,15,100,360.88359094166776,0.008623909088807955
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,16,100,350.30705229409006,0.018839082945274734
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,17,100,349.0895141718561,0.028462950479513374
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,18,100,355.6401321279669,0.014038877887368397
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,19,100,345.7695329971397,0.024360126324802615
450,"(1, 3)",9,0.6,english,ascii,True,k-means++,10,1000,20,100,342.55644660345223,0.012048361038460728
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,2,100,403.86151892395003,0.02647676565253899
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,3,100,395.7143084792296,0.030285051013067804
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,4,100,390.0798305391905,0.032078244928194534
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,5,100,385.72965035672513,0.034627586267536016
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,6,100,380.38137881714266,0.03631480371092179
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,7,100,375.65096370663053,0.03772630449135455
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,8,100,375.4524460881115,0.029988920515480758
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,9,100,369.5011025893749,0.03440323097438966
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,10,100,369.0691855362823,0.030282224492131308
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,11,100,366.5083694872592,0.025329692663882127
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,12,100,361.22666624966854,0.03250816360402766
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,13,100,358.6850817044053,0.037562831690556464
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,14,100,353.9674693141056,0.03734197285521063
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,15,100,360.88359094166776,0.008623909088807955
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,16,100,350.30705229409006,0.018839082945274734
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,17,100,349.0895141718561,0.028462950479513374
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,18,100,355.6401321279669,0.014038877887368397
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,19,100,345.7695329971397,0.024360126324802615
450,"(1, 3)",9,0.65,english,ascii,True,k-means++,10,1000,20,100,342.55644660345223,0.012048361038460728
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,2,100,403.86151892395003,0.02647676565253899
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,3,100,395.7143084792296,0.030285051013067804
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,4,100,390.0798305391905,0.032078244928194534
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,5,100,385.72965035672513,0.034627586267536016
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,6,100,380.38137881714266,0.03631480371092179
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,7,100,375.65096370663053,0.03772630449135455
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,8,100,375.4524460881115,0.029988920515480758
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,9,100,369.5011025893749,0.03440323097438966
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,10,100,369.0691855362823,0.030282224492131308
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,11,100,366.5083694872592,0.025329692663882127
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,12,100,361.22666624966854,0.03250816360402766
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,13,100,358.6850817044053,0.037562831690556464
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,14,100,353.9674693141056,0.03734197285521063
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,15,100,360.88359094166776,0.008623909088807955
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,16,100,350.30705229409006,0.018839082945274734
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,17,100,349.0895141718561,0.028462950479513374
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,18,100,355.6401321279669,0.014038877887368397
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,19,100,345.7695329971397,0.024360126324802615
450,"(1, 3)",9,0.7,english,ascii,True,k-means++,10,1000,20,100,342.55644660345223,0.012048361038460728
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,2,100,403.86151892395003,0.02647676565253899
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,3,100,395.7143084792296,0.030285051013067804
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,4,100,390.0798305391905,0.032078244928194534
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,5,100,385.72965035672513,0.034627586267536016
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,6,100,380.38137881714266,0.03631480371092179
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,7,100,375.65096370663053,0.03772630449135455
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,8,100,375.4524460881115,0.029988920515480758
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,9,100,369.5011025893749,0.03440323097438966
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,10,100,369.0691855362823,0.030282224492131308
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,11,100,366.5083694872592,0.025329692663882127
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,12,100,361.22666624966854,0.03250816360402766
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,13,100,358.6850817044053,0.037562831690556464
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,14,100,353.9674693141056,0.03734197285521063
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,15,100,360.88359094166776,0.008623909088807955
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,16,100,350.30705229409006,0.018839082945274734
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,17,100,349.0895141718561,0.028462950479513374
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,18,100,355.6401321279669,0.014038877887368397
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,19,100,345.7695329971397,0.024360126324802615
450,"(1, 3)",9,0.75,english,ascii,True,k-means++,10,1000,20,100,342.55644660345223,0.012048361038460728
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,2,100,411.066253374513,0.02170540734794396
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,3,100,403.52941531870306,0.02730757403152419
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,4,100,398.5101105762371,0.027999122419680205
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,5,100,392.48341644223103,0.032648447176280584
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,6,100,389.72286242055884,0.022963910675630896
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,7,100,383.8942554763105,0.033929959699588584
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,8,100,379.7764852739467,0.02572207831783817
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,9,100,375.7263264384943,0.03789965106773776
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,10,100,374.94250450961874,0.02593605228382741
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,11,100,369.9212841138372,0.03755386416844277
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,12,100,367.66683403709305,0.029497559921705205
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,13,100,363.68464076018927,0.03686253080367271
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,14,100,362.88692827121804,0.03185025917090842
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,15,100,358.15175686014675,0.03293451364358799
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,16,100,362.9661432930252,0.013285826448944821
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,17,100,359.6004845232082,0.021893696833751624
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,18,100,349.5767124415926,0.03019002510720009
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,19,100,346.25468516346973,0.01720734273311519
450,"(1, 3)",10,0.25,english,ascii,True,k-means++,10,1000,20,100,340.083534504721,0.03185530859118914
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,2,100,411.066253374513,0.02170540734794396
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,3,100,403.52941531870306,0.02730757403152419
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,4,100,398.5101105762371,0.027999122419680205
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,5,100,392.48341644223103,0.032648447176280584
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,6,100,389.72286242055884,0.022963910675630896
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,7,100,383.8942554763105,0.033929959699588584
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,8,100,379.7764852739467,0.02572207831783817
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,9,100,375.7263264384943,0.03789965106773776
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,10,100,374.94250450961874,0.02593605228382741
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,11,100,369.9212841138372,0.03755386416844277
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,12,100,367.66683403709305,0.029497559921705205
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,13,100,363.68464076018927,0.03686253080367271
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,14,100,362.88692827121804,0.03185025917090842
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,15,100,358.15175686014675,0.03293451364358799
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,16,100,362.9661432930252,0.013285826448944821
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,17,100,359.6004845232082,0.021893696833751624
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,18,100,349.5767124415926,0.03019002510720009
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,19,100,346.25468516346973,0.01720734273311519
450,"(1, 3)",10,0.3,english,ascii,True,k-means++,10,1000,20,100,340.083534504721,0.03185530859118914
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,2,100,410.31176274118354,0.021032477531668557
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,3,100,402.937612246033,0.026141912714616994
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,4,100,397.24814059237406,0.028270848620431496
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,5,100,392.02909385429655,0.031649698647347936
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,6,100,388.15029837275284,0.02942457342972934
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,7,100,383.46745042332174,0.0329243765248004
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,8,100,378.33780866786697,0.03563243128007142
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,9,100,377.15508589334956,0.030116283550210888
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,10,100,371.97698354192795,0.03647424733774345
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,11,100,370.50562892379065,0.03566001020094286
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,12,100,368.0045276134589,0.0355558615274433
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,13,100,365.24308253392576,0.018465641797121724
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,14,100,362.5187563966753,0.03549249546626371
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,15,100,358.8835406324779,0.04041632460400837
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,16,100,355.74206656170577,0.0256242586086909
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,17,100,353.6907991785207,0.0270264596060166
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,18,100,350.2698780269136,0.018592649544893695
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,19,100,353.3481504455053,0.009769778219041656
450,"(1, 3)",10,0.35,english,ascii,True,k-means++,10,1000,20,100,343.03011552062446,0.030437132099568765
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,2,100,408.1079850102127,0.02118890398451129
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,3,100,400.7936023774716,0.02619312631142609
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,4,100,394.10848266432487,0.029448345441002673
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,5,100,387.17900328402624,0.033038537316134306
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,6,100,382.96641422741334,0.033988399599489835
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,7,100,379.7388953202285,0.034990078348964976
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,8,100,375.9764999834246,0.03123200360920794
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,9,100,373.87316255133135,0.02657212110982279
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,10,100,368.51262654160826,0.03143707391442861
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,11,100,364.6864976339943,0.035001447662120475
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,12,100,362.20896213150354,0.03787071702393918
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,13,100,364.859375101649,0.02739528124516084
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,14,100,356.67820131732446,0.03398966824240424
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,15,100,352.1324841073605,0.044528410942408315
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,16,100,351.1823074278174,0.026953467726111534
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,17,100,347.0119865793919,0.04523456010223166
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,18,100,344.46936747909444,0.023387602821533633
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,19,100,348.80115753917414,0.01594815277075687
450,"(1, 3)",10,0.4,english,ascii,True,k-means++,10,1000,20,100,342.770215586178,0.037230901202721677
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,2,100,401.9094135395087,0.02786722399970379
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,3,100,394.59945588012147,0.029916965350808258
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,4,100,387.8305258453017,0.03266541019668712
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,5,100,381.8670371964225,0.036612803200682414
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,6,100,376.9501413688861,0.038815782911114406
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,7,100,372.3494748281035,0.041199647579770536
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,8,100,370.17053073322904,0.03932574953942738
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,9,100,365.2107926184759,0.037160262288911575
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,10,100,363.34991501264943,0.03765618472547797
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,11,100,358.1217138007712,0.040390292499083685
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,12,100,358.7542418309124,0.0348020208964209
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,13,100,355.04796473013073,0.03140682306870772
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,14,100,349.8978829212019,0.03449885482423683
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,15,100,348.38389469289274,0.04505545215681573
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,16,100,352.62632605576687,0.008662348605924082
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,17,100,348.4037598119449,0.030828105071205057
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,18,100,340.4568472503703,0.044459612433072226
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,19,100,337.45133097361054,0.039854794819440084
450,"(1, 3)",10,0.45,english,ascii,True,k-means++,10,1000,20,100,335.95066830160056,0.048593147163611926
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,2,100,401.9094135395087,0.02786722399970379
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,3,100,394.59945588012147,0.029916965350808258
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,4,100,387.8305258453017,0.03266541019668712
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,5,100,381.8670371964225,0.036612803200682414
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,6,100,376.9501413688861,0.038815782911114406
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,7,100,372.3494748281035,0.041199647579770536
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,8,100,370.17053073322904,0.03932574953942738
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,9,100,365.2107926184759,0.037160262288911575
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,10,100,363.34991501264943,0.03765618472547797
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,11,100,358.1217138007712,0.040390292499083685
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,12,100,358.7542418309124,0.0348020208964209
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,13,100,355.04796473013073,0.03140682306870772
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,14,100,349.8978829212019,0.03449885482423683
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,15,100,348.38389469289274,0.04505545215681573
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,16,100,352.62632605576687,0.008662348605924082
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,17,100,348.4037598119449,0.030828105071205057
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,18,100,340.4568472503703,0.044459612433072226
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,19,100,337.45133097361054,0.039854794819440084
450,"(1, 3)",10,0.5,english,ascii,True,k-means++,10,1000,20,100,335.95066830160056,0.048593147163611926
450,"(1, 3)",10,0.55,english,ascii,True,k-means++,10,1000,2,100,401.9094135395087,0.02786722399970379
450,"(1, 3)",10,0.55,english,ascii,True,k-means++,10,1000,3,100,394.59945588012147,0.029916965350808258
450,"(1, 3)",10,0.55,english,ascii,True,k-means++,10,1000,4,100,387.8305258453017,0.03266541019668712
450,"(1, 3)",10,0.55,english,ascii,True,k-means++,10,1000,5,100,381.8670371964225,0.036612803200682414
450,"(1, 3)",10,0.55,english,ascii,True,k-means++,10,1000,6,100,376.9501413688861,0.038815782911114406
450,"(1, 3)",10,0.55,english,ascii,True,k-means++,10,1000,7,100,372.3494748281035,0.041199647579770536
450,"(1, 3)",10,0.55,english,ascii,True,k-means++,10,1000,8,100,370.17053073322904,0.03932574953942738
450,"(1, 3)",10,0.55,english,ascii,True,k-means++,10,1000,9,100,365.2107926184759,0.037160262288911575
450,"(1, 3)",10,0.55,english,ascii,True,k-means++,10,1000,10,100,363.34991501264943,0.03765618472547797
450,"(1, 3)",10,0.55,english,ascii,True,k-means++,10,1000,11,100,358.1217138007712,0.040390292499083685
450,"(1, 3)",10,0.55,english,ascii,True,k-means++,10,1000,12,100,358.7542418309124,0.0348020208964209
450,"(1, 3)",10,0.55,english,ascii,True,k-means++,10,1000,13,100,355.04796473013073,0.03140682306870772
